premise_1,premise_2,inferred,support_count
partygoer InheritsFrom mozart,mozart AtLocation internet cafe,partygoer AtLocation internet cafe,1
partygoer InheritsFrom mozart,mozart AtLocation party,partygoer AtLocation party,1
partygoer InheritsFrom mozart,mozart AtLocation hospital,partygoer AtLocation hospital,1
partygoer InheritsFrom mozart,mozart AtLocation bar,partygoer AtLocation bar,1
partygoer InheritsFrom mozart,mozart AtLocation school,partygoer AtLocation school,1
fish InheritsFrom submarine,submarine AtLocation bottom sea,fish AtLocation bottom sea,1
fish InheritsFrom submarine,submarine AtLocation port,fish AtLocation port,1
fish InheritsFrom submarine,submarine AtLocation ocean,fish AtLocation ocean,1
fish InheritsFrom submarine,submarine AtLocation surface ocean,fish AtLocation surface ocean,1
fish InheritsFrom submarine,submarine AtLocation sea,fish AtLocation sea,1
fish InheritsFrom submarine,submarine AtLocation shipyard,fish AtLocation shipyard,1
fish InheritsFrom submarine,submarine AtLocation pacific ocean,fish AtLocation pacific ocean,1
fish InheritsFrom submarine,submarine AtLocation seaport,fish AtLocation seaport,1
fish InheritsFrom submarine,submarine AtLocation lake,fish AtLocation lake,1
fish InheritsFrom submarine,submarine AtLocation beach,fish AtLocation beach,1
fish InheritsFrom submarine,submarine AtLocation aquarium,fish AtLocation aquarium,1
fish InheritsFrom submarine,submarine AtLocation river,fish AtLocation river,1
fish InheritsFrom submarine,submarine AtLocation tank,fish AtLocation tank,1
fish InheritsFrom submarine,submarine AtLocation airport,fish AtLocation airport,1
fish InheritsFrom submarine,submarine AtLocation restaurant,fish AtLocation restaurant,1
fish InheritsFrom submarine,submarine AtLocation zoo,fish AtLocation zoo,1
fish InheritsFrom submarine,submarine AtLocation space,fish AtLocation space,1
fish InheritsFrom submarine,submarine AtLocation pond,fish AtLocation pond,1
fish InheritsFrom submarine,submarine AtLocation country,fish AtLocation country,1
beer InheritsFrom person,person AtLocation game,beer AtLocation game,1
beer InheritsFrom person,person AtLocation bowl alley,beer AtLocation bowl alley,1
beer InheritsFrom person,person AtLocation relative house,beer AtLocation relative house,1
beer InheritsFrom person,person AtLocation opus,beer AtLocation opus,1
beer InheritsFrom person,person AtLocation corner street,beer AtLocation corner street,1
beer InheritsFrom person,person AtLocation beer,beer AtLocation beer,1
beer InheritsFrom person,person AtLocation loss word,beer AtLocation loss word,1
beer InheritsFrom person,person AtLocation great veil,beer AtLocation great veil,1
beer InheritsFrom person,person AtLocation end rope,beer AtLocation end rope,1
beer InheritsFrom person,person AtLocation corner two street,beer AtLocation corner two street,1
beer InheritsFrom person,person AtLocation odds significant other,beer AtLocation odds significant other,1
beer InheritsFrom person,person AtLocation wit end,beer AtLocation wit end,1
beer InheritsFrom person,person AtLocation crossroads,beer AtLocation crossroads,1
beer InheritsFrom person,person AtLocation door,beer AtLocation door,1
beer InheritsFrom person,person AtLocation carnival,beer AtLocation carnival,1
beer InheritsFrom person,person AtLocation large,beer AtLocation large,1
beer InheritsFrom person,person AtLocation home situation,beer AtLocation home situation,1
beer InheritsFrom person,person AtLocation post office,beer AtLocation post office,1
beer InheritsFrom person,person AtLocation odds employer,beer AtLocation odds employer,1
beer InheritsFrom person,person AtLocation visit,beer AtLocation visit,1
beer InheritsFrom person,person AtLocation bedroom,beer AtLocation bedroom,1
beer InheritsFrom person,person AtLocation conference,beer AtLocation conference,1
beer InheritsFrom person,person AtLocation street corner,beer AtLocation street corner,1
beer InheritsFrom person,person AtLocation rest area,beer AtLocation rest area,1
beer InheritsFrom person,person AtLocation glory hole,beer AtLocation glory hole,1
beer InheritsFrom person,person AtLocation strip joint,beer AtLocation strip joint,1
beer InheritsFrom person,person AtLocation drive-in movie,beer AtLocation drive-in movie,1
beer InheritsFrom person,person AtLocation schhol,beer AtLocation schhol,1
beer InheritsFrom person,person AtLocation water fountain,beer AtLocation water fountain,1
beer InheritsFrom person,person AtLocation resturant,beer AtLocation resturant,1
beer InheritsFrom person,person AtLocation university,beer AtLocation university,1
beer InheritsFrom person,person AtLocation lunch,beer AtLocation lunch,1
beer InheritsFrom person,person AtLocation peak career,beer AtLocation peak career,1
beer InheritsFrom person,person AtLocation olympic open ceremony,beer AtLocation olympic open ceremony,1
beer InheritsFrom person,person AtLocation bus depot,beer AtLocation bus depot,1
beer InheritsFrom person,person AtLocation theather,beer AtLocation theather,1
beer InheritsFrom person,person AtLocation fairground,beer AtLocation fairground,1
beer InheritsFrom person,person AtLocation death door,beer AtLocation death door,1
beer InheritsFrom person,person AtLocation weather,beer AtLocation weather,1
beer InheritsFrom person,person AtLocation love tend smile often,beer AtLocation love tend smile often,1
beer InheritsFrom person,person AtLocation sit chair,beer AtLocation sit chair,1
beer InheritsFrom person,person AtLocation heart,beer AtLocation heart,1
beer InheritsFrom person,person AtLocation hockey game,beer AtLocation hockey game,1
beer InheritsFrom person,person AtLocation demonstration,beer AtLocation demonstration,1
beer InheritsFrom person,person AtLocation funeral,beer AtLocation funeral,1
beer InheritsFrom person,person AtLocation military base,beer AtLocation military base,1
beer InheritsFrom person,person AtLocation museum,beer AtLocation museum,1
beer InheritsFrom person,person AtLocation confession,beer AtLocation confession,1
beer InheritsFrom person,person AtLocation synagogue,beer AtLocation synagogue,1
beer InheritsFrom person,person AtLocation wits' end,beer AtLocation wits' end,1
beer InheritsFrom person,person AtLocation bookstore,beer AtLocation bookstore,1
beer InheritsFrom person,person AtLocation friend wed,beer AtLocation friend wed,1
beer InheritsFrom person,person AtLocation mit,beer AtLocation mit,1
beer InheritsFrom person,person AtLocation soccer game,beer AtLocation soccer game,1
beer InheritsFrom person,person AtLocation new parliament house,beer AtLocation new parliament house,1
beer InheritsFrom person,person AtLocation ease,beer AtLocation ease,1
beer InheritsFrom person,person AtLocation end lifespan,beer AtLocation end lifespan,1
beer InheritsFrom person,person AtLocation other side world,beer AtLocation other side world,1
beer InheritsFrom person,person AtLocation basement,beer AtLocation basement,1
beer InheritsFrom person,person AtLocation top world,beer AtLocation top world,1
beer InheritsFrom person,person AtLocation garage,beer AtLocation garage,1
beer InheritsFrom person,person AtLocation classroom,beer AtLocation classroom,1
beer InheritsFrom person,person AtLocation mountaintop,beer AtLocation mountaintop,1
beer InheritsFrom person,person AtLocation market,beer AtLocation market,1
beer InheritsFrom person,person AtLocation disneyland,beer AtLocation disneyland,1
beer InheritsFrom person,person AtLocation car show,beer AtLocation car show,1
beer InheritsFrom person,person AtLocation waterfall,beer AtLocation waterfall,1
beer InheritsFrom person,person AtLocation train station,beer AtLocation train station,1
beer InheritsFrom person,person AtLocation race track,beer AtLocation race track,1
beer InheritsFrom person,person AtLocation rave,beer AtLocation rave,1
beer InheritsFrom person,person AtLocation motel,beer AtLocation motel,1
beer InheritsFrom person,person AtLocation toy store,beer AtLocation toy store,1
beer InheritsFrom person,person AtLocation only place time,beer AtLocation only place time,1
beer InheritsFrom person,person AtLocation wit's end,beer AtLocation wit's end,1
beer InheritsFrom person,person AtLocation supermarket,beer AtLocation supermarket,1
beer InheritsFrom person,person AtLocation dentist,beer AtLocation dentist,1
beer InheritsFrom person,person AtLocation theater,beer AtLocation theater,1
beer InheritsFrom person,person AtLocation art show,beer AtLocation art show,1
beer InheritsFrom person,person AtLocation bus stop,beer AtLocation bus stop,1
beer InheritsFrom person,person AtLocation play,beer AtLocation play,1
beer InheritsFrom person,person AtLocation zoo,beer AtLocation zoo,1
beer InheritsFrom person,person AtLocation shelter,beer AtLocation shelter,1
beer InheritsFrom person,person AtLocation neighbor house,beer AtLocation neighbor house,1
beer InheritsFrom person,person AtLocation apartment,beer AtLocation apartment,1
beer InheritsFrom person,person AtLocation internet cafe,beer AtLocation internet cafe,1
beer InheritsFrom person,person AtLocation roadblock,beer AtLocation roadblock,1
beer InheritsFrom person,person AtLocation star buck,beer AtLocation star buck,1
beer InheritsFrom person,person AtLocation school,beer AtLocation school,1
beer InheritsFrom person,person AtLocation here,beer AtLocation here,1
beer InheritsFrom person,person AtLocation end line,beer AtLocation end line,1
beer InheritsFrom person,person AtLocation table,beer AtLocation table,1
beer InheritsFrom person,person AtLocation show,beer AtLocation show,1
beer InheritsFrom person,person AtLocation second base,beer AtLocation second base,1
beer InheritsFrom person,person AtLocation gallery open,beer AtLocation gallery open,1
beer InheritsFrom person,person AtLocation lonely,beer AtLocation lonely,1
beer InheritsFrom person,person AtLocation rock hard spot,beer AtLocation rock hard spot,1
beer InheritsFrom person,person AtLocation deep pit hell,beer AtLocation deep pit hell,1
beer InheritsFrom person,person AtLocation bob hallmark,beer AtLocation bob hallmark,1
beer InheritsFrom person,person AtLocation water cooler,beer AtLocation water cooler,1
beer InheritsFrom person,person AtLocation forefront,beer AtLocation forefront,1
beer InheritsFrom person,person AtLocation threshold,beer AtLocation threshold,1
beer InheritsFrom person,person AtLocation swim pool,beer AtLocation swim pool,1
beer InheritsFrom person,person AtLocation swim lake,beer AtLocation swim lake,1
beer InheritsFrom person,person AtLocation cabin,beer AtLocation cabin,1
beer InheritsFrom person,person AtLocation music concert,beer AtLocation music concert,1
beer InheritsFrom person,person AtLocation loss understand game,beer AtLocation loss understand game,1
beer InheritsFrom person,person AtLocation picnic,beer AtLocation picnic,1
beer InheritsFrom person,person AtLocation chess tournament,beer AtLocation chess tournament,1
beer InheritsFrom person,person AtLocation social function,beer AtLocation social function,1
beer InheritsFrom person,person AtLocation grocery store,beer AtLocation grocery store,1
beer InheritsFrom person,person AtLocation movie theater,beer AtLocation movie theater,1
beer InheritsFrom person,person AtLocation football game,beer AtLocation football game,1
beer InheritsFrom person,person AtLocation resort,beer AtLocation resort,1
beer InheritsFrom person,person AtLocation policeman,beer AtLocation policeman,1
beer InheritsFrom person,person AtLocation football match,beer AtLocation football match,1
beer InheritsFrom person,person AtLocation underground,beer AtLocation underground,1
beer InheritsFrom person,person AtLocation police station,beer AtLocation police station,1
beer InheritsFrom person,person AtLocation olympics,beer AtLocation olympics,1
beer InheritsFrom person,person AtLocation peace neighbour,beer AtLocation peace neighbour,1
beer InheritsFrom person,person AtLocation risk,beer AtLocation risk,1
