premise_1,premise_2,inferred,support_count
rest LocatedNear sleep,sleep Causes waste time,rest Causes waste time,1
rest LocatedNear sleep,sleep Causes bad smell,rest Causes bad smell,1
rest LocatedNear sleep,sleep Causes improvement health,rest Causes improvement health,1
rest LocatedNear sleep,sleep Causes awakeness,rest Causes awakeness,1
rest LocatedNear sleep,sleep Causes energy,rest Causes energy,1
rest LocatedNear sleep,sleep Causes erection,rest Causes erection,1
rest LocatedNear sleep,sleep Causes restful mind,rest Causes restful mind,1
rest LocatedNear sleep,sleep Causes deep breathe,rest Causes deep breathe,1
rest LocatedNear sleep,sleep Causes bedsore,rest Causes bedsore,1
rest LocatedNear sleep,sleep Causes wake up hungry,rest Causes wake up hungry,1
rest LocatedNear sleep,sleep Causes breathe problem surface,rest Causes breathe problem surface,1
rest LocatedNear sleep,sleep Causes become little tire,rest Causes become little tire,1
rest LocatedNear sleep,sleep Causes delay,rest Causes delay,1
rest LocatedNear sleep,sleep Causes headache,rest Causes headache,1
rest LocatedNear sleep,sleep Causes body feel comfortable,rest Causes body feel comfortable,1
rest LocatedNear sleep,sleep Causes feel much lighter,rest Causes feel much lighter,1
rest LocatedNear sleep,sleep Causes refresh mind,rest Causes refresh mind,1
rest LocatedNear sleep,sleep Causes get better,rest Causes get better,1
rest LocatedNear sleep,sleep Causes feel energize,rest Causes feel energize,1
rest LocatedNear sleep,sleep Causes not feel tire anymore,rest Causes not feel tire anymore,1
rest LocatedNear sleep,sleep Causes dont feel sleepy anymore,rest Causes dont feel sleepy anymore,1
rest LocatedNear take break,take break Causes become rest,rest Causes become rest,1
rest LocatedNear take break,take break Causes relaxation,rest Causes relaxation,1
rest LocatedNear take break,take break Causes relax,rest Causes relax,1
rest LocatedNear take break,take break Causes loose train think,rest Causes loose train think,1
rest LocatedNear take break,take break Causes cancer cigarette,rest Causes cancer cigarette,1
rest LocatedNear take break,take break Causes miss important phone call,rest Causes miss important phone call,1
rest LocatedNear take break,take break Causes fall asleep,rest Causes fall asleep,1
rest LocatedNear take break,take break Causes lazziness,rest Causes lazziness,1
rest LocatedNear take break,take break Causes stress reduction,rest Causes stress reduction,1
rest LocatedNear take break,take break Causes decrease productivity work,rest Causes decrease productivity work,1
rest LocatedNear take break,take break Causes loss concentration project,rest Causes loss concentration project,1
rest LocatedNear take break,take break Causes not work,rest Causes not work,1
rest LocatedNear take break,take break Causes feel refresh,rest Causes feel refresh,1
rest LocatedNear take break,take break Causes feel refresh little tire,rest Causes feel refresh little tire,1
rest LocatedNear take break,take break Causes renewal,rest Causes renewal,1
rest LocatedNear take break,take break Causes productive after break,rest Causes productive after break,1
rest LocatedNear take break,take break Causes fire job,rest Causes fire job,1
rest LocatedNear take break,take break Causes gain energy,rest Causes gain energy,1
rest LocatedNear take break,take break Causes delay,rest Causes delay,1
rest LocatedNear take break,take break Causes distraction,rest Causes distraction,1
rest LocatedNear take break,take break Causes feel relax,rest Causes feel relax,1
rest LocatedNear take break,take break Causes freshness,rest Causes freshness,1
rest LocatedNear take break,take break Causes feel better,rest Causes feel better,1
rest LocatedNear take break,take break Causes little work,rest Causes little work,1
dance LocatedNear club,club Causes study little,dance Causes study little,1
dance LocatedNear sing,sing Causes give pleasure other person,dance Causes give pleasure other person,1
dance LocatedNear sing,sing Causes sore throat,dance Causes sore throat,1
dance LocatedNear sing,sing Causes soar throat,dance Causes soar throat,1
dance LocatedNear sing,sing Causes throat problem,dance Causes throat problem,1
dance LocatedNear sing,sing Causes joyous feel,dance Causes joyous feel,1
dance LocatedNear sing,sing Causes joyousness,dance Causes joyousness,1
dance LocatedNear sing,sing Causes joy singer,dance Causes joy singer,1
dance LocatedNear sing,sing Causes pain,dance Causes pain,1
dance LocatedNear sing,sing Causes listener enjoy music,dance Causes listener enjoy music,1
dance LocatedNear sing,sing Causes pass time,dance Causes pass time,1
dance LocatedNear sing,sing Causes become hoarse,dance Causes become hoarse,1
dance LocatedNear sing,sing Causes give person pleasure,dance Causes give person pleasure,1
dance LocatedNear sing,sing Causes hear,dance Causes hear,1
dance LocatedNear sing,sing Causes break glass,dance Causes break glass,1
dance LocatedNear sing,sing Causes use shower,dance Causes use shower,1
dance LocatedNear sing,sing Causes happine,dance Causes happine,1
dance LocatedNear sing,sing Causes happiness,dance Causes happiness,1
dance LocatedNear sing,sing Causes anger,dance Causes anger,1
dance LocatedNear sing,sing Causes look funny,dance Causes look funny,1
dance LocatedNear sing,sing Causes hoarse voice,dance Causes hoarse voice,1
dance LocatedNear sing,sing Causes note float air,dance Causes note float air,1
dance LocatedNear sing,sing Causes laughter,dance Causes laughter,1
dance LocatedNear sing,sing Causes horrible,dance Causes horrible,1
dance LocatedNear sing,sing Causes rawness throat,dance Causes rawness throat,1
dance LocatedNear sing,sing Causes strain vocal chord,dance Causes strain vocal chord,1
dance LocatedNear sing,sing Causes deep comraderie,dance Causes deep comraderie,1
dance LocatedNear sing,sing Causes group fun,dance Causes group fun,1
dance LocatedNear sing,sing Causes change mood,dance Causes change mood,1
dance LocatedNear sing,sing Causes lyric learn,dance Causes lyric learn,1
dance LocatedNear sing,sing Causes sound emanation,dance Causes sound emanation,1
dance LocatedNear sing,sing Causes melodious sound,dance Causes melodious sound,1
dance LocatedNear sing,sing Causes attract other person attention,dance Causes attract other person attention,1
flame LocatedNear fire,fire Causes pain,flame Causes pain,1
flame LocatedNear fire,fire Causes oxidize,flame Causes oxidize,1
flame LocatedNear fire,fire Causes firefighter go action,flame Causes firefighter go action,1
flame LocatedNear fire,fire Causes melt,flame Causes melt,1
flame LocatedNear fire,fire Causes anomalous behaviour,flame Causes anomalous behaviour,1
drop LocatedNear eye,eye Causes entertainment,drop Causes entertainment,1
mountain LocatedNear cloud,cloud Causes shade,mountain Causes shade,1
sky LocatedNear cloud,cloud Causes shade,sky Causes shade,1
factory LocatedNear industry,industry Causes pollution,factory Causes pollution,1
foot LocatedNear shoe,shoe Causes blister,foot Causes blister,1
foot LocatedNear sock,sock Causes keep foot sweat up shoe,foot Causes keep foot sweat up shoe,1
thunder LocatedNear rain,rain Causes flower bloom,thunder Causes flower bloom,1
thunder LocatedNear rain,rain Causes flood,thunder Causes flood,1
thunder LocatedNear rain,rain Causes rain drop fall,thunder Causes rain drop fall,1
thunder LocatedNear rain,rain Causes make ground wet,thunder Causes make ground wet,1
thunder LocatedNear rain,rain Causes water crop,thunder Causes water crop,1
thunder LocatedNear rain,rain Causes clothe wet,thunder Causes clothe wet,1
thunder LocatedNear storm,storm Causes person inside build,thunder Causes person inside build,1
thunder LocatedNear storm,storm Causes rain fall,thunder Causes rain fall,1
army LocatedNear war,war Causes death destruction,army Causes death destruction,1
army LocatedNear war,war Causes mass death,army Causes mass death,1
army LocatedNear war,war Causes destruction abandonment,army Causes destruction abandonment,1
army LocatedNear war,war Causes person hurt,army Causes person hurt,1
army LocatedNear war,war Causes unrest,army Causes unrest,1
army LocatedNear war,war Causes many tragic incident,army Causes many tragic incident,1
army LocatedNear war,war Causes war,army Causes war,1
army LocatedNear war,war Causes human life,army Causes human life,1
army LocatedNear war,war Causes increase domestic violence,army Causes increase domestic violence,1
army LocatedNear war,war Causes cause pain,army Causes cause pain,1
army LocatedNear war,war Causes person die,army Causes person die,1
army LocatedNear war,war Causes many person starve,army Causes many person starve,1
army LocatedNear war,war Causes inflation,army Causes inflation,1
army LocatedNear war,war Causes economy collapse,army Causes economy collapse,1
army LocatedNear war,war Causes economy deteriorate,army Causes economy deteriorate,1
army LocatedNear war,war Causes person willdie,army Causes person willdie,1
army LocatedNear war,war Causes genocide,army Causes genocide,1
wind LocatedNear war,war Causes death destruction,wind Causes death destruction,1
wind LocatedNear war,war Causes mass death,wind Causes mass death,1
wind LocatedNear war,war Causes destruction abandonment,wind Causes destruction abandonment,1
wind LocatedNear war,war Causes person hurt,wind Causes person hurt,1
wind LocatedNear war,war Causes unrest,wind Causes unrest,1
wind LocatedNear war,war Causes many tragic incident,wind Causes many tragic incident,1
wind LocatedNear war,war Causes war,wind Causes war,1
wind LocatedNear war,war Causes human life,wind Causes human life,1
wind LocatedNear war,war Causes increase domestic violence,wind Causes increase domestic violence,1
wind LocatedNear war,war Causes cause pain,wind Causes cause pain,1
wind LocatedNear war,war Causes person die,wind Causes person die,1
wind LocatedNear war,war Causes many person starve,wind Causes many person starve,1
wind LocatedNear war,war Causes inflation,wind Causes inflation,1
wind LocatedNear war,war Causes economy collapse,wind Causes economy collapse,1
wind LocatedNear war,war Causes economy deteriorate,wind Causes economy deteriorate,1
wind LocatedNear war,war Causes person willdie,wind Causes person willdie,1
wind LocatedNear war,war Causes genocide,wind Causes genocide,1
wind LocatedNear injury,injury Causes nerve register pain,wind Causes nerve register pain,1
wind LocatedNear injury,injury Causes bleed,wind Causes bleed,1
wind LocatedNear injury,injury Causes hospital visit,wind Causes hospital visit,1
wind LocatedNear tornado,tornado Causes destruction,wind Causes destruction,1
wind LocatedNear cut,cut Causes part separate,wind Causes part separate,1
wind LocatedNear storm,storm Causes person inside build,wind Causes person inside build,1
wind LocatedNear storm,storm Causes rain fall,wind Causes rain fall,1
can LocatedNear food,food Causes upset stomach,can Causes upset stomach,1
can LocatedNear food,food Causes become little hungry,can Causes become little hungry,1
can LocatedNear food,food Causes no long hungry,can Causes no long hungry,1
can LocatedNear food,food Causes not starve,can Causes not starve,1
can LocatedNear food,food Causes not fear hunger,can Causes not fear hunger,1
can LocatedNear food,food Causes get fat,can Causes get fat,1
can LocatedNear food,food Causes aren't hungry,can Causes aren't hungry,1
can LocatedNear food,food Causes eat better,can Causes eat better,1
can LocatedNear food,food Causes feel fullness,can Causes feel fullness,1
can LocatedNear food,food Causes sometimes gain weight,can Causes sometimes gain weight,1
can LocatedNear food,food Causes feel little hungry,can Causes feel little hungry,1
can LocatedNear food,food Causes not hungry,can Causes not hungry,1
can LocatedNear food,food Causes feel full,can Causes feel full,1
can LocatedNear food,food Causes weight gain,can Causes weight gain,1
can LocatedNear food,food Causes full,can Causes full,1
